 TIME                    	COP_theoretical_Cool     	COP_theoretical_Heat     	PL_Percent_Cool          	PL_Percent_Heat          	
  +7.6380000000000000E+03	  +7.8091601639434707E-03	  +6.3290178556692257E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6390000000000000E+03	  +7.8091586981044632E-03	  +4.7579505096152817E+00	  +0.0000000000000000E+00	  +2.3009767180316765E-01	
  +7.6400000000000000E+03	  +7.8091572875705444E-03	  +6.3290210145430644E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6410000000000000E+03	  +7.8091559323424419E-03	  +6.3290225028739266E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6420000000000000E+03	  +7.8091546324208531E-03	  +6.3290239304663867E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6430000000000000E+03	  +7.8091533878064450E-03	  +6.3290252973197099E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6440000000000000E+03	  +7.8091521984998595E-03	  +6.3290266034331921E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6450000000000000E+03	  +7.8091510645017081E-03	  +6.3290278488061617E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6460000000000000E+03	  +7.8091499858125735E-03	  +6.3290290334379797E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6470000000000000E+03	  +7.8091489624330110E-03	  +6.3290301573280345E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6480000000000000E+03	  +7.8091479943635470E-03	  +6.3290312204757485E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6490000000000000E+03	  +7.8091470816046811E-03	  +6.3290322228805760E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6500000000000000E+03	  +7.8091462241568809E-03	  +6.3290331645419994E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6510000000000000E+03	  +7.8091454220205877E-03	  +6.3290340454595353E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6520000000000000E+03	  +7.8091446751962145E-03	  +4.7579513285371045E+00	  +0.0000000000000000E+00	  +2.3009689842866726E-01	
  +7.6530000000000000E+03	  +7.8091439836841465E-03	  +6.3290356250611628E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6540000000000000E+03	  +7.8091433474847373E-03	  +6.3290363237444424E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6550000000000000E+03	  +7.8091427665983159E-03	  +6.3290369616822075E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6560000000000000E+03	  +7.8091422410251814E-03	  +6.3290375388741328E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6570000000000000E+03	  +7.8091417707656027E-03	  +6.3290380553199200E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6580000000000000E+03	  +7.8091413558198227E-03	  +6.3290385110193036E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6590000000000000E+03	  +7.5470413944932870E+00	  +6.3290389059720478E-03	  +3.5518208196052747E-01	  +0.0000000000000000E+00	
  +7.6600000000000000E+03	  +7.8091406918704845E-03	  +6.3290392401779520E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6610000000000000E+03	  +7.8091404428672672E-03	  +6.3290395136368421E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6620000000000000E+03	  +7.8091402491785311E-03	  +6.3290397263485784E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6630000000000000E+03	  +7.8091401108043778E-03	  +6.3290398783130515E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6640000000000000E+03	  +7.8091400277448758E-03	  +4.7579515999404673E+00	  +0.0000000000000000E+00	  +2.3009664211919073E-01	
  +7.6650000000000000E+03	  +7.8091400000000694E-03	  +6.3290399999999256E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6660000000000000E+03	  +7.8091400275699724E-03	  +6.3290399697222650E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6670000000000000E+03	  +7.8091401104545708E-03	  +6.3290398786972138E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6680000000000000E+03	  +7.8091402486538224E-03	  +6.3290397269248223E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6690000000000000E+03	  +7.8091404421676549E-03	  +6.3290395144051667E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6700000000000000E+03	  +7.8091406909959688E-03	  +6.3290392411383565E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6710000000000000E+03	  +7.8091409951386373E-03	  +6.3290389071245330E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6720000000000000E+03	  +7.8091413545955043E-03	  +6.3290385123638670E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6730000000000000E+03	  +7.8091417693663834E-03	  +6.3290380568565624E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6740000000000000E+03	  +7.8091422394510612E-03	  +6.3290375406028542E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6750000000000000E+03	  +7.8091427648492974E-03	  +6.3290369636030052E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6760000000000000E+03	  +7.8091433455608197E-03	  +4.7579514061857076E+00	  +0.0000000000000000E+00	  +2.3009682509849161E-01	
  +7.6770000000000000E+03	  +7.8091439815853314E-03	  +6.3290356273661107E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6780000000000000E+03	  +7.8091446729225038E-03	  +6.3290348681297529E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6790000000000000E+03	  +7.8091454195719804E-03	  +6.3290340481486299E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6800000000000000E+03	  +7.8091462215333805E-03	  +6.3290331674231651E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6810000000000000E+03	  +7.8091470788062877E-03	  +6.3290322259538095E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6820000000000000E+03	  +7.8091479913902639E-03	  +6.3290312237410514E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6830000000000000E+03	  +7.8091489592848375E-03	  +6.3290301607854026E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6840000000000000E+03	  +7.8091499824895121E-03	  +6.3290290370874120E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6850000000000000E+03	  +7.5470486212124763E+00	  +6.3290278526476583E-03	  +3.5518182958228400E-01	  +0.0000000000000000E+00	
  +7.6860000000000000E+03	  +7.8091521948270275E-03	  +6.3290266074667485E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6870000000000000E+03	  +7.8091533839587304E-03	  +6.3290253015453246E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6880000000000000E+03	  +7.8091546283982575E-03	  +4.7579507472826350E+00	  +0.0000000000000000E+00	  +2.3009744735511053E-01	
  +7.6890000000000000E+03	  +7.8091559281449679E-03	  +6.3290225074836533E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6900000000000000E+03	  +7.8091572831981947E-03	  +6.3290210193448415E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6910000000000000E+03	  +7.8091586935572386E-03	  +6.3290194704683916E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6920000000000000E+03	  +7.8091601592213747E-03	  +6.3290178608550992E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6930000000000000E+03	  +7.8091616801898491E-03	  +6.3290161905057924E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6940000000000000E+03	  +7.8091632564618804E-03	  +6.3290144594213300E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6950000000000000E+03	  +7.8091648880366559E-03	  +6.3290126676026027E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6960000000000000E+03	  +7.8091665749133368E-03	  +6.3290108150505335E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6970000000000000E+03	  +7.8091683170910565E-03	  +6.3290089017660738E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6980000000000000E+03	  +7.8091701145689167E-03	  +6.3290069277502081E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6990000000000000E+03	  +7.8091719673459943E-03	  +6.3290048930039547E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7000000000000000E+03	  +7.8091738754213361E-03	  +4.7579496232646212E+00	  +0.0000000000000000E+00	  +2.3009850885007668E-01	
  +7.7010000000000000E+03	  +7.8091758387939586E-03	  +6.3290006413244931E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7020000000000000E+03	  +7.8091778574628538E-03	  +6.3289984243934750E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7030000000000000E+03	  +7.8091799314269818E-03	  +6.3289961467364415E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7040000000000000E+03	  +7.8091820606852776E-03	  +6.3289938083545636E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7050000000000000E+03	  +7.8091842452366429E-03	  +6.3289914092490461E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7060000000000000E+03	  +7.8091864850799554E-03	  +6.3289889494211214E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7070000000000000E+03	  +7.8091887802140634E-03	  +6.3289864288720568E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7080000000000000E+03	  +7.8091911306377854E-03	  +6.3289838476031490E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7090000000000000E+03	  +7.8091935363499114E-03	  +6.3289812056157241E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7100000000000000E+03	  +7.8091959973492046E-03	  +6.3289785029111431E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7110000000000000E+03	  +7.5470826929738051E+00	  +6.3289757394907947E-03	  +3.5518063969830682E-01	  +0.0000000000000000E+00	
  +7.7120000000000000E+03	  +7.8092010852042022E-03	  +4.7579480341885860E+00	  +0.0000000000000000E+00	  +2.3010000951690926E-01	
  +7.7130000000000000E+03	  +7.8092037120572871E-03	  +6.3289700305085165E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7140000000000000E+03	  +7.8092063941923046E-03	  +6.3289670849495253E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7150000000000000E+03	  +7.8092091316078740E-03	  +6.3289640786806396E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7160000000000000E+03	  +7.8092119243025875E-03	  +6.3289610117034092E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7170000000000000E+03	  +7.8092147722750097E-03	  +6.3289578840194111E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7180000000000000E+03	  +7.8092176755236728E-03	  +6.3289546956302543E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7190000000000000E+03	  +7.8092206340470852E-03	  +6.3289514465375779E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7200000000000000E+03	  +7.8092236478437228E-03	  +6.3289481367430553E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7210000000000000E+03	  +7.8092267169120383E-03	  +6.3289447662483889E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7220000000000000E+03	  +7.8092298412504504E-03	  +6.3289413350553110E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7230000000000000E+03	  +7.8092330208573519E-03	  +6.3289378431655883E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7240000000000000E+03	  +7.8092362557311079E-03	  +4.7579459801350197E+00	  +0.0000000000000000E+00	  +2.3010194926161875E-01	
  +7.7250000000000000E+03	  +7.8092395458700531E-03	  +6.3289306773034251E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7260000000000000E+03	  +7.8092428912724951E-03	  +6.3289270033346718E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7270000000000000E+03	  +7.8092462919367150E-03	  +6.3289232686766454E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7280000000000000E+03	  +7.8092497478609605E-03	  +6.3289194733312688E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7290000000000000E+03	  +7.8092532590434537E-03	  +6.3289156173004946E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7300000000000000E+03	  +7.8092568254823896E-03	  +6.3289117005863047E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7310000000000000E+03	  +7.8092604471759336E-03	  +6.3289077231907164E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7320000000000000E+03	  +7.8092641241222227E-03	  +6.3289036851157760E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7330000000000000E+03	  +7.8092678563193635E-03	  +6.3288995863635582E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7340000000000000E+03	  +7.8092716437654364E-03	  +6.3288954269361741E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7350000000000000E+03	  +7.8092754864584942E-03	  +6.3288912068357626E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7360000000000000E+03	  +7.8092793843965594E-03	  +4.7579434612079705E+00	  +0.0000000000000000E+00	  +2.3010432796270960E-01	
  +7.7370000000000000E+03	  +7.5471435976037657E+00	  +6.3288825846245745E-03	  +3.5517851274123358E-01	  +0.0000000000000000E+00	
  +7.7380000000000000E+03	  +7.8092873459996602E-03	  +6.3288781825182328E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7390000000000000E+03	  +7.8092914096606009E-03	  +6.3288737197477350E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7400000000000000E+03	  +7.8092955285583568E-03	  +6.3288691963153780E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7410000000000000E+03	  +7.8092997026908088E-03	  +6.3288646122234889E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7420000000000000E+03	  +7.8093039320558102E-03	  +6.3288599674744244E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7430000000000000E+03	  +7.8093082166511840E-03	  +6.3288552620705766E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7440000000000000E+03	  +7.8093125564747280E-03	  +6.3288504960143637E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7450000000000000E+03	  +7.8093169515242060E-03	  +6.3288456693082387E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7460000000000000E+03	  +7.8093214017973612E-03	  +6.3288407819546855E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7470000000000000E+03	  +7.8093259072919011E-03	  +6.3288358339562171E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7480000000000000E+03	  +7.8093304680055091E-03	  +6.3288308253153800E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7490000000000000E+03	  +7.8093350839358380E-03	  +4.7579402079221076E+00	  +0.0000000000000000E+00	  +2.3010740006549846E-01	
  +7.7500000000000000E+03	  +7.8093397550805131E-03	  +6.3288206261169376E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7510000000000000E+03	  +7.8093444814371334E-03	  +6.3288154355645790E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7520000000000000E+03	  +7.8093492630032643E-03	  +6.3288101843803459E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7530000000000000E+03	  +7.8093540997764476E-03	  +6.3288048725669392E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7540000000000000E+03	  +7.8093589917541950E-03	  +6.3287995001270912E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7550000000000000E+03	  +7.8093639389339893E-03	  +6.3287940670635669E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7560000000000000E+03	  +7.8093689413132866E-03	  +6.3287885733791611E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7570000000000000E+03	  +7.8093739988895107E-03	  +6.3287830190767004E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7580000000000000E+03	  +7.8093791116600614E-03	  +6.3287774041590411E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7590000000000000E+03	  +7.8093842796223088E-03	  +6.3287717286290733E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7600000000000000E+03	  +7.8093895027735944E-03	  +6.3287659924897146E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7610000000000000E+03	  +7.8093947811112303E-03	  +4.7579367209458656E+00	  +0.0000000000000000E+00	  +2.3011069274860130E-01	
  +7.7620000000000000E+03	  +7.8094001146324999E-03	  +6.3287543383946663E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7630000000000000E+03	  +7.5472313133420696E+00	  +6.3287484204449717E-03	  +3.5517544948439678E-01	  +0.0000000000000000E+00	
  +7.7640000000000000E+03	  +7.8094109472149412E-03	  +6.3287424418978777E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7650000000000000E+03	  +7.8094164462705392E-03	  +6.3287364027564625E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7660000000000000E+03	  +7.8094220004986262E-03	  +6.3287303030238320E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7670000000000000E+03	  +7.8094276098963451E-03	  +6.3287241427031219E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7680000000000000E+03	  +7.8094332744608102E-03	  +6.3287179217975048E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7690000000000000E+03	  +7.8094389941891062E-03	  +6.3287116403101798E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7700000000000000E+03	  +7.8094447690782920E-03	  +6.3287052982443776E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7710000000000000E+03	  +7.8094505991253950E-03	  +6.3286988956033630E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7720000000000000E+03	  +7.8094564843274169E-03	  +6.3286924323904276E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7730000000000000E+03	  +7.8094624246813297E-03	  +4.7579327695653513E+00	  +0.0000000000000000E+00	  +2.3011442384035516E-01	
  +7.7740000000000000E+03	  +7.8094684201840785E-03	  +6.3286793242621287E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7750000000000000E+03	  +7.8094744708325772E-03	  +6.3286726793535105E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7760000000000000E+03	  +7.8094805766237138E-03	  +6.3286659738864583E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7770000000000000E+03	  +7.8094867375543475E-03	  +6.3286592078644240E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7780000000000000E+03	  +7.8094929536213073E-03	  +6.3286523812908875E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7790000000000000E+03	  +7.8094992248213960E-03	  +6.3286454941693607E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7800000000000000E+03	  +7.8095055511513889E-03	  +6.3286385465033878E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7810000000000000E+03	  +7.8095119326080289E-03	  +6.3286315382965422E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7820000000000000E+03	  +7.8095183691880340E-03	  +6.3286244695524279E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7830000000000000E+03	  +7.8095248608880934E-03	  +6.3286173402746851E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7840000000000000E+03	  +7.8095314077048670E-03	  +6.3286101504669784E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7850000000000000E+03	  +7.8095380096349859E-03	  +4.7579283539808950E+00	  +0.0000000000000000E+00	  +2.3011859310698679E-01	
  +7.7860000000000000E+03	  +7.8095446666750544E-03	  +6.3285955892765037E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7870000000000000E+03	  +7.8095513788216490E-03	  +6.3285882179012270E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7880000000000000E+03	  +7.8095581460713142E-03	  +6.3285807860109693E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7890000000000000E+03	  +7.8095649684205692E-03	  +6.3285732936095547E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7900000000000000E+03	  +7.5473507468026382E+00	  +6.3285657407008379E-03	  +3.5517127859780689E-01	  +0.0000000000000000E+00	
  +7.7910000000000000E+03	  +7.8095787784037835E-03	  +6.3285581272887036E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7920000000000000E+03	  +7.8095857660306373E-03	  +6.3285504533770690E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7930000000000000E+03	  +7.8095928087428719E-03	  +6.3285427189698831E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7940000000000000E+03	  +7.8095999065368651E-03	  +6.3285349240711237E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7950000000000000E+03	  +7.8096070594089627E-03	  +6.3285270686848005E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7960000000000000E+03	  +7.8096142673554879E-03	  +6.3285191528149572E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7970000000000000E+03	  +7.8096215303727302E-03	  +4.7579234744164198E+00	  +0.0000000000000000E+00	  +2.3012320028723929E-01	
  +7.7980000000000000E+03	  +7.8096288484569556E-03	  +6.3285031396410245E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7990000000000000E+03	  +7.8096362216043963E-03	  +6.3284950423451733E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8000000000000000E+03	  +7.8096436498112610E-03	  +6.3284868845822776E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8010000000000000E+03	  +7.8096511330737282E-03	  +6.3284786663565327E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8020000000000000E+03	  +7.8096586713879458E-03	  +6.3284703876721679E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8030000000000000E+03	  +7.8096662647500386E-03	  +6.3284620485334411E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8040000000000000E+03	  +7.8096739131560981E-03	  +6.3284536489446432E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8050000000000000E+03	  +7.8096816166021918E-03	  +6.3284451889100944E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8060000000000000E+03	  +7.8096893750843541E-03	  +6.3284366684341490E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8070000000000000E+03	  +7.8096971885985942E-03	  +6.3284280875211879E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8080000000000000E+03	  +7.8097050571408937E-03	  +6.3284194461756269E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8090000000000000E+03	  +7.8097129807072037E-03	  +4.7579181311194612E+00	  +0.0000000000000000E+00	  +2.3012824509237911E-01	
  +7.8100000000000000E+03	  +7.8097209592934468E-03	  +6.3284019822045200E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8110000000000000E+03	  +7.8097289928955194E-03	  +6.3283931595879582E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8120000000000000E+03	  +7.8097370815092887E-03	  +6.3283842765567647E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8130000000000000E+03	  +7.8097452251305929E-03	  +6.3283753331155115E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8140000000000000E+03	  +7.8097534237552427E-03	  +6.3283663292687973E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8150000000000000E+03	  +7.8097616773790202E-03	  +6.3283572650212555E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8160000000000000E+03	  +7.5474930086466490E+00	  +6.3283481403775500E-03	  +3.5516631054334769E-01	  +0.0000000000000000E+00	
  +7.8170000000000000E+03	  +7.8097783496069457E-03	  +6.3283389553423740E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8180000000000000E+03	  +7.8097867682025163E-03	  +6.3283297099204520E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8190000000000000E+03	  +7.8097952417800600E-03	  +6.3283204041165424E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8200000000000000E+03	  +7.8098037703352181E-03	  +6.3283110379354314E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8210000000000000E+03	  +7.8098123538636027E-03	  +4.7579123243611647E+00	  +0.0000000000000000E+00	  +2.3013372720620306E-01	
  +7.8220000000000000E+03	  +7.8098209923607971E-03	  +6.3282921244609122E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8230000000000000E+03	  +7.8098296858223589E-03	  +6.3282825771772324E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8240000000000000E+03	  +7.8098384342438132E-03	  +6.3282729695358130E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8250000000000000E+03	  +7.8098472376206627E-03	  +6.3282633015415953E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8260000000000000E+03	  +7.8098560959483747E-03	  +6.3282535731995545E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8270000000000000E+03	  +7.8098650092223946E-03	  +6.3282437845146935E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8280000000000000E+03	  +7.8098739774381358E-03	  +6.3282339354920492E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8290000000000000E+03	  +7.8098830005909840E-03	  +6.3282240261366886E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8300000000000000E+03	  +7.8098920786762987E-03	  +6.3282140564537093E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8310000000000000E+03	  +7.8099012116894092E-03	  +6.3282040264482399E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8320000000000000E+03	  +7.8099103996256154E-03	  +6.3281939361254421E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8330000000000000E+03	  +7.8099196424801925E-03	  +6.3281837854905054E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
