 TIME                    	Electric                 	Cooling                  	Heating                  	Dehumidification         	
 HOURS              	kWh                 	kWh                 	kWh                 	kWh                 	
  +4.2360000000000000E+03	  +2.0910628786312293E+04	  +8.8624330000000075E+04	  +3.7050815000000024E+04	  +4.4638049999999976E+03	
  +4.2370000000000000E+03	  +2.0910628786312293E+04	  +8.8678470000000074E+04	  +3.7050815000000024E+04	  +4.4651999999999980E+03	
  +4.2380000000000000E+03	  +2.0933014445776735E+04	  +8.8737760000000068E+04	  +3.7050815000000024E+04	  +4.4651999999999980E+03	
  +4.2390000000000000E+03	  +2.0933014445776735E+04	  +8.8812305000000066E+04	  +3.7050815000000024E+04	  +4.4651999999999980E+03	
  +4.2400000000000000E+03	  +2.0958162146903309E+04	  +8.8899780000000072E+04	  +3.7050815000000024E+04	  +4.4693549999999977E+03	
  +4.2410000000000000E+03	  +2.0958162146903309E+04	  +8.8987000000000073E+04	  +3.7050815000000024E+04	  +4.4736999999999980E+03	
  +4.2420000000000000E+03	  +2.0958162146903309E+04	  +8.9097315000000075E+04	  +3.7050815000000024E+04	  +4.4792199999999984E+03	
  +4.2430000000000000E+03	  +2.0977173231226880E+04	  +8.9256185000000070E+04	  +3.7050815000000024E+04	  +4.4883699999999981E+03	
  +4.2440000000000000E+03	  +2.0996212705006394E+04	  +8.9413865000000063E+04	  +3.7050815000000024E+04	  +4.4991449999999977E+03	
  +4.2450000000000000E+03	  +2.1013815033947896E+04	  +8.9543035000000062E+04	  +3.7050815000000024E+04	  +4.5152299999999977E+03	
  +4.2460000000000000E+03	  +2.1038547273351724E+04	  +8.9618325000000055E+04	  +3.7050815000000024E+04	  +4.5269699999999975E+03	
  +4.2470000000000000E+03	  +2.1057711295811187E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5295799999999972E+03	
  +4.2480000000000000E+03	  +2.1057711295811187E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5295799999999972E+03	
  +4.2490000000000000E+03	  +2.1057711295811187E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5295799999999972E+03	
  +4.2500000000000000E+03	  +2.1057711295811187E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5295799999999972E+03	
  +4.2510000000000000E+03	  +2.1057711295811187E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5295799999999972E+03	
  +4.2520000000000000E+03	  +2.1057711295811187E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5295799999999972E+03	
  +4.2530000000000000E+03	  +2.1057711295811187E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5295799999999972E+03	
  +4.2540000000000000E+03	  +2.1057711295811187E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5295799999999972E+03	
  +4.2550000000000000E+03	  +2.1078782793521539E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5296249999999973E+03	
  +4.2560000000000000E+03	  +2.1078782793521539E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5299999999999973E+03	
  +4.2570000000000000E+03	  +2.1078782793521539E+04	  +8.9630515000000058E+04	  +3.7050815000000024E+04	  +4.5303299999999972E+03	
  +4.2580000000000000E+03	  +2.1078782793521539E+04	  +8.9644580000000060E+04	  +3.7050815000000024E+04	  +4.5303299999999972E+03	
  +4.2590000000000000E+03	  +2.1078782793521539E+04	  +8.9728830000000060E+04	  +3.7050815000000024E+04	  +4.5314049999999970E+03	
  +4.2600000000000000E+03	  +2.1096239254556527E+04	  +8.9867105000000054E+04	  +3.7050815000000024E+04	  +4.5358749999999973E+03	
  +4.2610000000000000E+03	  +2.1112379141116962E+04	  +8.9981850000000049E+04	  +3.7050815000000024E+04	  +4.5400999999999976E+03	
  +4.2620000000000000E+03	  +2.1129438262727446E+04	  +9.0116840000000055E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2630000000000000E+03	  +2.1149600948504216E+04	  +9.0301900000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2640000000000000E+03	  +2.1170596281988048E+04	  +9.0498555000000051E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2650000000000000E+03	  +2.1188927171250478E+04	  +9.0655835000000050E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2660000000000000E+03	  +2.1209454059704669E+04	  +9.0846035000000047E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2670000000000000E+03	  +2.1235760598247482E+04	  +9.1105535000000047E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2680000000000000E+03	  +2.1257549244718550E+04	  +9.1312715000000040E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2690000000000000E+03	  +2.1273760889162390E+04	  +9.1433035000000047E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2700000000000000E+03	  +2.1295658802362948E+04	  +9.1486070000000051E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2710000000000000E+03	  +2.1314713451039977E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2720000000000000E+03	  +2.1332938329535729E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2730000000000000E+03	  +2.1332938329535729E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2740000000000000E+03	  +2.1332938329535729E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2750000000000000E+03	  +2.1332938329535729E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2760000000000000E+03	  +2.1332938329535729E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2770000000000000E+03	  +2.1332938329535729E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2780000000000000E+03	  +2.1332938329535729E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2790000000000000E+03	  +2.1332938329535729E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2800000000000000E+03	  +2.1354009436912092E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2810000000000000E+03	  +2.1354009436912092E+04	  +9.1499165000000052E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2820000000000000E+03	  +2.1354009436912092E+04	  +9.1541765000000058E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2830000000000000E+03	  +2.1354009436912092E+04	  +9.1673485000000059E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2840000000000000E+03	  +2.1376147033439313E+04	  +9.1885125000000058E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2850000000000000E+03	  +2.1401597676050707E+04	  +9.2135530000000057E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2860000000000000E+03	  +2.1426937102160780E+04	  +9.2384730000000054E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2870000000000000E+03	  +2.1448734906300771E+04	  +9.2592000000000058E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2880000000000000E+03	  +2.1467965522519447E+04	  +9.2763310000000056E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2890000000000000E+03	  +2.1486559922060060E+04	  +9.2924765000000058E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2900000000000000E+03	  +2.1505812509314059E+04	  +9.3096405000000057E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2910000000000000E+03	  +2.1525646772860397E+04	  +9.3276685000000056E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2920000000000000E+03	  +2.1542056809978978E+04	  +9.3400695000000051E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2930000000000000E+03	  +2.1564779916146908E+04	  +9.3464100000000049E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2940000000000000E+03	  +2.1584626868219239E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2950000000000000E+03	  +2.1602853699070445E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2960000000000000E+03	  +2.1602853699070445E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2970000000000000E+03	  +2.1602853699070445E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2980000000000000E+03	  +2.1602853699070445E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.2990000000000000E+03	  +2.1602853699070445E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3000000000000000E+03	  +2.1602853699070445E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3010000000000000E+03	  +2.1602853699070445E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3020000000000000E+03	  +2.1602853699070445E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3030000000000000E+03	  +2.1602853699070445E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3040000000000000E+03	  +2.1623924424522840E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3050000000000000E+03	  +2.1623924424522840E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3060000000000000E+03	  +2.1642152202349480E+04	  +9.3489005000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3070000000000000E+03	  +2.1642152202349480E+04	  +9.3545220000000045E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3080000000000000E+03	  +2.1642152202349480E+04	  +9.3709380000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3090000000000000E+03	  +2.1665281443726431E+04	  +9.3933270000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3100000000000000E+03	  +2.1688254875532628E+04	  +9.4155270000000048E+04	  +3.7050815000000024E+04	  +4.5409299999999976E+03	
  +4.3110000000000000E+03	  +2.1708161966581814E+04	  +9.4336415000000052E+04	  +3.7050815000000024E+04	  +4.5410949999999975E+03	
  +4.3120000000000000E+03	  +2.1725761649177482E+04	  +9.4481370000000054E+04	  +3.7050815000000024E+04	  +4.5412599999999975E+03	
  +4.3130000000000000E+03	  +2.1742813860027676E+04	  +9.4616795000000056E+04	  +3.7050815000000024E+04	  +4.5414649999999974E+03	
  +4.3140000000000000E+03	  +2.1759981113020120E+04	  +9.4754245000000054E+04	  +3.7050815000000024E+04	  +4.5416699999999973E+03	
  +4.3150000000000000E+03	  +2.1777214754502304E+04	  +9.4893060000000056E+04	  +3.7050815000000024E+04	  +4.5416699999999973E+03	
  +4.3160000000000000E+03	  +2.1801974245784746E+04	  +9.4979700000000055E+04	  +3.7050815000000024E+04	  +4.5422499999999973E+03	
  +4.3170000000000000E+03	  +2.1822482259766115E+04	  +9.5012255000000048E+04	  +3.7050815000000024E+04	  +4.5439999999999973E+03	
  +4.3180000000000000E+03	  +2.1822482259766115E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5455049999999974E+03	
  +4.3190000000000000E+03	  +2.1840736760463526E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5459199999999973E+03	
  +4.3200000000000000E+03	  +2.1840736760463526E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5459999999999973E+03	
  +4.3210000000000000E+03	  +2.1840736760463526E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5459999999999973E+03	
  +4.3220000000000000E+03	  +2.1840736760463526E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5459999999999973E+03	
  +4.3230000000000000E+03	  +2.1840736760463526E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5459999999999973E+03	
  +4.3240000000000000E+03	  +2.1840736760463526E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5459999999999973E+03	
  +4.3250000000000000E+03	  +2.1840736760463526E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5459999999999973E+03	
  +4.3260000000000000E+03	  +2.1840736760463526E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5475949999999975E+03	
  +4.3270000000000000E+03	  +2.1840736760463526E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5508899999999976E+03	
  +4.3280000000000000E+03	  +2.1861807097078028E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5616399999999976E+03	
  +4.3290000000000000E+03	  +2.1861807097078028E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.5842349999999979E+03	
  +4.3300000000000000E+03	  +2.1861807097078028E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.6147049999999981E+03	
  +4.3310000000000000E+03	  +2.1882297333924831E+04	  +9.5024490000000049E+04	  +3.7050815000000024E+04	  +4.6487399999999980E+03	
  +4.3320000000000000E+03	  +2.1882297333924831E+04	  +9.5083020000000048E+04	  +3.7050815000000024E+04	  +4.6792549999999983E+03	
  +4.3330000000000000E+03	  +2.1882297333924831E+04	  +9.5185220000000045E+04	  +3.7050815000000024E+04	  +4.7045299999999979E+03	
  +4.3340000000000000E+03	  +2.1898005566723779E+04	  +9.5272005000000048E+04	  +3.7050815000000024E+04	  +4.7282699999999977E+03	
  +4.3350000000000000E+03	  +2.1913269346875884E+04	  +9.5350660000000047E+04	  +3.7050815000000024E+04	  +4.7512199999999975E+03	
  +4.3360000000000000E+03	  +2.1928530011696923E+04	  +9.5430285000000047E+04	  +3.7050815000000024E+04	  +4.7731349999999975E+03	
  +4.3370000000000000E+03	  +2.1953993952227327E+04	  +9.5505545000000042E+04	  +3.7050815000000024E+04	  +4.7927799999999979E+03	
  +4.3380000000000000E+03	  +2.1970746591961524E+04	  +9.5614135000000038E+04	  +3.7050815000000024E+04	  +4.8144249999999984E+03	
  +4.3390000000000000E+03	  +2.1990054872187560E+04	  +9.5759455000000045E+04	  +3.7050815000000024E+04	  +4.8415149999999985E+03	
  +4.3400000000000000E+03	  +2.2008691230686465E+04	  +9.5894545000000042E+04	  +3.7050815000000024E+04	  +4.8684699999999984E+03	
  +4.3410000000000000E+03	  +2.2026264173972941E+04	  +9.6017740000000049E+04	  +3.7050815000000024E+04	  +4.8898999999999987E+03	
  +4.3420000000000000E+03	  +2.2042094416861131E+04	  +9.6117570000000051E+04	  +3.7050815000000024E+04	  +4.9029749999999985E+03	
  +4.3430000000000000E+03	  +2.2063369694424702E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9084899999999989E+03	
  +4.3440000000000000E+03	  +2.2063369694424702E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9096599999999989E+03	
  +4.3450000000000000E+03	  +2.2081600897757347E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9096599999999989E+03	
  +4.3460000000000000E+03	  +2.2081600897757347E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9096599999999989E+03	
  +4.3470000000000000E+03	  +2.2081600897757347E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9096599999999989E+03	
  +4.3480000000000000E+03	  +2.2081600897757347E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9096599999999989E+03	
  +4.3490000000000000E+03	  +2.2081600897757347E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9096599999999989E+03	
  +4.3500000000000000E+03	  +2.2081600897757347E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9105599999999986E+03	
  +4.3510000000000000E+03	  +2.2081600897757347E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9123249999999989E+03	
  +4.3520000000000000E+03	  +2.2102670838762599E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9171999999999989E+03	
  +4.3530000000000000E+03	  +2.2102670838762599E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9297799999999988E+03	
  +4.3540000000000000E+03	  +2.2102670838762599E+04	  +9.6156805000000051E+04	  +3.7050815000000024E+04	  +4.9497399999999989E+03	
  +4.3550000000000000E+03	  +2.2102670838762599E+04	  +9.6196195000000051E+04	  +3.7050815000000024E+04	  +4.9649749999999985E+03	
  +4.3560000000000000E+03	  +2.2118043065193753E+04	  +9.6296135000000053E+04	  +3.7050815000000024E+04	  +4.9688199999999988E+03	
  +4.3570000000000000E+03	  +2.2134449975832740E+04	  +9.6418940000000046E+04	  +3.7050815000000024E+04	  +4.9698799999999992E+03	
  +4.3580000000000000E+03	  +2.2150193387212621E+04	  +9.6528405000000042E+04	  +3.7050815000000024E+04	  +4.9715999999999995E+03	
  +4.3590000000000000E+03	  +2.2165759666540922E+04	  +9.6626985000000044E+04	  +3.7050815000000024E+04	  +4.9806999999999998E+03	
  +4.3600000000000000E+03	  +2.2182105658422803E+04	  +9.6727495000000039E+04	  +3.7050815000000024E+04	  +5.0029150000000000E+03	
  +4.3610000000000000E+03	  +2.2198262700973333E+04	  +9.6821880000000034E+04	  +3.7050815000000024E+04	  +5.0276949999999997E+03	
  +4.3620000000000000E+03	  +2.2220256938281207E+04	  +9.6993065000000031E+04	  +3.7050815000000024E+04	  +5.0661949999999997E+03	
  +4.3630000000000000E+03	  +2.2251724809424581E+04	  +9.7240965000000026E+04	  +3.7050815000000024E+04	  +5.1262599999999993E+03	
  +4.3640000000000000E+03	  +2.2281225019190704E+04	  +9.7466955000000031E+04	  +3.7050815000000024E+04	  +5.1907549999999992E+03	
  +4.3650000000000000E+03	  +2.2304053522888353E+04	  +9.7640920000000027E+04	  +3.7050815000000024E+04	  +5.2369299999999994E+03	
  +4.3660000000000000E+03	  +2.2320416284612245E+04	  +9.7745590000000026E+04	  +3.7050815000000024E+04	  +5.2552899999999991E+03	
  +4.3670000000000000E+03	  +2.2341326644522673E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2598849999999993E+03	
  +4.3680000000000000E+03	  +2.2359589844621842E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2603699999999990E+03	
  +4.3690000000000000E+03	  +2.2359589844621842E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2603699999999990E+03	
  +4.3700000000000000E+03	  +2.2377823298777490E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2603699999999990E+03	
  +4.3710000000000000E+03	  +2.2377823298777490E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2603699999999990E+03	
  +4.3720000000000000E+03	  +2.2377823298777490E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2603699999999990E+03	
  +4.3730000000000000E+03	  +2.2377823298777490E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2603699999999990E+03	
  +4.3740000000000000E+03	  +2.2377823298777490E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2609649999999992E+03	
  +4.3750000000000000E+03	  +2.2377823298777490E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3760000000000000E+03	  +2.2377823298777490E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3770000000000000E+03	  +2.2398892820645200E+04	  +9.7780780000000028E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3780000000000000E+03	  +2.2398892820645200E+04	  +9.7811080000000031E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3790000000000000E+03	  +2.2398892820645200E+04	  +9.7914200000000026E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3800000000000000E+03	  +2.2416411255458104E+04	  +9.8057840000000026E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3810000000000000E+03	  +2.2434524442823644E+04	  +9.8211420000000027E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3820000000000000E+03	  +2.2452451616164937E+04	  +9.8361935000000027E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3830000000000000E+03	  +2.2470074040934338E+04	  +9.8507340000000026E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3840000000000000E+03	  +2.2488658844230598E+04	  +9.8668505000000019E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3850000000000000E+03	  +2.2508294522831613E+04	  +9.8845730000000025E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3860000000000000E+03	  +2.2535712118955456E+04	  +9.9116305000000022E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3870000000000000E+03	  +2.2570511558199261E+04	  +9.9451555000000022E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3880000000000000E+03	  +2.2597900328141219E+04	  +9.9721840000000026E+04	  +3.7050815000000024E+04	  +5.2615599999999995E+03	
  +4.3890000000000000E+03	  +2.2620847095917044E+04	  +9.9941765000000029E+04	  +3.7050815000000024E+04	  +5.2631799999999994E+03	
  +4.3900000000000000E+03	  +2.2639159623747048E+04	  +1.0009540500000003E+05	  +3.7050815000000024E+04	  +5.2663449999999993E+03	
  +4.3910000000000000E+03	  +2.2660707831983185E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2678899999999994E+03	
  +4.3920000000000000E+03	  +2.2678943301756586E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2678899999999994E+03	
  +4.3930000000000000E+03	  +2.2697178863917041E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2678899999999994E+03	
  +4.3940000000000000E+03	  +2.2697178863917041E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2678899999999994E+03	
  +4.3950000000000000E+03	  +2.2697178863917041E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2678899999999994E+03	
  +4.3960000000000000E+03	  +2.2697178863917041E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2678899999999994E+03	
  +4.3970000000000000E+03	  +2.2697178863917041E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2678899999999994E+03	
  +4.3980000000000000E+03	  +2.2697178863917041E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2679349999999995E+03	
  +4.3990000000000000E+03	  +2.2697178863917041E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2681399999999994E+03	
  +4.4000000000000000E+03	  +2.2697178863917041E+04	  +1.0014215000000002E+05	  +3.7050815000000024E+04	  +5.2686299999999992E+03	
  +4.4010000000000000E+03	  +2.2718247976801587E+04	  +1.0017405000000002E+05	  +3.7050815000000024E+04	  +5.2700949999999993E+03	
  +4.4020000000000000E+03	  +2.2742350530523283E+04	  +1.0025251500000001E+05	  +3.7050815000000024E+04	  +5.2712699999999995E+03	
  +4.4030000000000000E+03	  +2.2742350530523283E+04	  +1.0033942000000001E+05	  +3.7050815000000024E+04	  +5.2713099999999995E+03	
  +4.4040000000000000E+03	  +2.2742350530523283E+04	  +1.0041822000000002E+05	  +3.7050815000000024E+04	  +5.2713099999999995E+03	
  +4.4050000000000000E+03	  +2.2767433375636519E+04	  +1.0050880500000002E+05	  +3.7050815000000024E+04	  +5.2713649999999998E+03	
  +4.4060000000000000E+03	  +2.2767433375636519E+04	  +1.0061543000000002E+05	  +3.7050815000000024E+04	  +5.2720999999999995E+03	
  +4.4070000000000000E+03	  +2.2783734260048499E+04	  +1.0073625500000002E+05	  +3.7050815000000024E+04	  +5.2730899999999992E+03	
  +4.4080000000000000E+03	  +2.2800939083584130E+04	  +1.0087349500000002E+05	  +3.7050815000000024E+04	  +5.2740299999999988E+03	
  +4.4090000000000000E+03	  +2.2817996386656290E+04	  +1.0100779000000002E+05	  +3.7050815000000024E+04	  +5.2753199999999988E+03	
  +4.4100000000000000E+03	  +2.2836340578463190E+04	  +1.0116144000000002E+05	  +3.7050815000000024E+04	  +5.2789549999999990E+03	
  +4.4110000000000000E+03	  +2.2859320837779498E+04	  +1.0137180000000002E+05	  +3.7050815000000024E+04	  +5.2905099999999993E+03	
  +4.4120000000000000E+03	  +2.2882061808753788E+04	  +1.0156943500000001E+05	  +3.7050815000000024E+04	  +5.3118599999999997E+03	
  +4.4130000000000000E+03	  +2.2901939094424826E+04	  +1.0172169000000002E+05	  +3.7050815000000024E+04	  +5.3403249999999998E+03	
  +4.4140000000000000E+03	  +2.2917879789381346E+04	  +1.0181691000000002E+05	  +3.7050815000000024E+04	  +5.3600549999999994E+03	
  +4.4150000000000000E+03	  +2.2937724344170492E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3640899999999992E+03	
  +4.4160000000000000E+03	  +2.2955962049477846E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3640899999999992E+03	
  +4.4170000000000000E+03	  +2.2955962049477846E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3640899999999992E+03	
  +4.4180000000000000E+03	  +2.2955962049477846E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3640899999999992E+03	
  +4.4190000000000000E+03	  +2.2955962049477846E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3640899999999992E+03	
  +4.4200000000000000E+03	  +2.2955962049477846E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3640899999999992E+03	
  +4.4210000000000000E+03	  +2.2955962049477846E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3640899999999992E+03	
  +4.4220000000000000E+03	  +2.2955962049477846E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3642799999999988E+03	
  +4.4230000000000000E+03	  +2.2955962049477846E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3647849999999989E+03	
  +4.4240000000000000E+03	  +2.2955962049477846E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3667499999999991E+03	
  +4.4250000000000000E+03	  +2.2977030747053464E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3707349999999988E+03	
  +4.4260000000000000E+03	  +2.2995558784916837E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3753799999999992E+03	
  +4.4270000000000000E+03	  +2.2995558784916837E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3837399999999989E+03	
  +4.4280000000000000E+03	  +2.2995558784916837E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.3970349999999989E+03	
  +4.4290000000000000E+03	  +2.2995558784916837E+04	  +1.0183756000000001E+05	  +3.7050815000000024E+04	  +5.4065899999999992E+03	
  +4.4300000000000000E+03	  +2.2995558784916837E+04	  +1.0188098500000002E+05	  +3.7050815000000024E+04	  +5.4141749999999993E+03	
  +4.4310000000000000E+03	  +2.2995558784916837E+04	  +1.0197750500000002E+05	  +3.7050815000000024E+04	  +5.4274449999999997E+03	
